year,context,cluster
2,000 2 kişi ve kurumlardan alınan paylar 45 000 6 özel bütçeli i darelere ait paylar 45 000 16 araştırma projeleri,75
2,000 1 00 genel personel hizmetleri 4 029 000 2 özel bütçeli i dareler 4 029 000 01 personel gi derleri,90
2,2 00 genel planlama ve istatistik hizmetleri 236 000 2 özel bütçeli i dareler 236 000 01 personel gi derleri 139,74
2,iii iv i ii iii iv i i ii 2 özel bütçeli i dareler 1 849 000 01 personel gi derleri,57
2,taşınmaz mal gelirleri i le yürütülecek hizmetler 5 000 2 özel bütçeli i dareler 5 000 03 mal ve hi zmet,80
2,162 000 4 00 kurumsal güvenlik hizmetleri 162 000 2 özel bütçeli i dareler 162 000 01 personel gi derleri 139,63
2,iii iv i ii iii iv i i ii 2 özel bütçeli i dareler 692 000 01 personel gi derleri 139,57
2,üniversiteler ve yükseköğretim hizmeti veren kurumlar 28 646 000 2 özel bütçeli i dareler 28 646 000 01 personel gi derleri,89
2,kinci öğretim gelirleri i le yürütülecek hizmetler 163 000 2 özel bütçeli i dareler 163 000 01 personel gi derleri 113,86
2,hizmetler 921 000 00 eğitime yardımcı hizmetler 382 000 2 özel bütçeli i dareler 382 000 01 personel gi derleri 284,77
2,ii 03 öğrencilerin beslenmelerine i lişkin giderler 438 000 2 özel bütçeli i dareler 438 000 03 mal ve hi zmet,79
2,000 04 öğrencilerin barınmasına i lişkin giderler 7 000 2 özel bütçeli i dareler 7 000 03 mal ve hi zmet,52
2,kültür ve spor faaliyetlerine i lişkin giderler 64 000 2 özel bütçeli i dareler 64 000 01 personel gi derleri 50,70
2,gi derleri 5 000 07 diğer giderler 30 000 2 özel bütçeli i dareler 30 000 03 mal ve hi zmet,87
2,eğitime i lişkin araştırma ve geliştirme hizmetleri 36 000 2 özel bütçeli i dareler 36 000 03 mal ve hi zmet,97
2,429 000 00 sınıflandırmaya girmeyen eğitim hizmetleri 246 000 2 özel bütçeli i dareler 246 000 01 personel gi derleri 139,95
2,22 000 03 i ç denetim hizmetleri 183 000 2 özel bütçeli i dareler 183 000 01 personel gi derleri 139,78
2,05 engellilerin erişebilirliğinin sağlanması amacıyla yapılacak giderler 200 000 2 özel bütçeli i dareler 200 000 1219 ödenek cetveli bütçe yili,85
2,kira gelirleri 5 000 04 alınan bağış ve yardımlar ile özel gelirler 36 649 000 2 merkezi yönetim bütçesine dahil i,91
2,000 1 00 genel personel hizmetleri 2 832 000 2 özel bütçeli i dareler 2 832 000 01 personel gi derleri,90
2,2 00 genel planlama ve istatistik hizmetleri 761 000 2 özel bütçeli i dareler 761 000 01 personel gi derleri 612,74
2,310 000 00 diğer genel hizmetler 5 223 000 2 özel bütçeli i dareler 5 223 000 01 personel gi derleri,61
2,taşınmaz mal gelirleri i le yürütülecek hizmetler 87 000 2 özel bütçeli i dareler 87 000 03 mal ve hi zmet,80
2,hizmetleri 757 000 0 00 kültür hizmetleri 757 000 2 özel bütçeli i dareler 757 000 01 personel gi derleri 309,82
2,üniversiteler ve yükseköğretim hizmeti veren kurumlar 77 957 000 2 özel bütçeli i dareler 77 957 000 1225 ödenek cetveli bütçe,89
2,kinci öğretim gelirleri i le yürütülecek hizmetler 523 000 2 özel bütçeli i dareler 523 000 01 personel gi derleri 366,86
2,14 uzaktan öğretim gelirleri ile yürütülecek hizmetler 50 000 2 özel bütçeli i dareler 50 000 01 personel gi derleri 28,65
2,00 doktora eğitimi veren yükseköğretim hizmetleri 3 976 000 2 özel bütçeli i dareler 3 976 000 01 personel gi derleri,92
2,929 000 00 eğitime yardımcı hizmetler 1 517 000 2 özel bütçeli i dareler 1 517 000 01 personel gi derleri,77
2,000 03 öğrencilerin beslenmelerine i lişkin giderler 750 000 2 özel bütçeli i dareler 750 000 03 mal ve hi zmet,79
2,kültür ve spor faaliyetlerine i lişkin giderler 207 000 2 özel bütçeli i dareler 207 000 03 mal ve hi zmet,54
2,zmet alimlari 11 000 07 diğer giderler 455 000 2 özel bütçeli i dareler 455 000 01 personel gi derleri 250,87
2,eğitime i lişkin araştırma ve geliştirme hizmetleri 275 000 2 özel bütçeli i dareler 275 000 03 mal ve hi zmet,97
2,000 9 00 sınıflandırmaya girmeyen eğitim hizmetleri 196 000 2 özel bütçeli i dareler 196 000 01 personel gi derleri 40,95
2,kira gelirleri 37 000 04 alınan bağış ve yardımlar ile özel gelirler 93 494 000 2 merkezi yönetim bütçesine dahil i,91
2,000 1 00 genel personel hizmetleri 1 264 000 2 özel bütçeli i dareler 1 264 000 01 personel gi derleri,90
2,2 00 genel planlama ve istatistik hizmetleri 90 000 2 özel bütçeli i dareler 90 000 01 personel gi derleri 66,74
2,000 9 00 diğer genel hizmetler 5 615 000 2 özel bütçeli i dareler 5 615 000 01 personel gi derleri,32
2,hizmetleri 422 000 0 00 kültür hizmetleri 422 000 2 özel bütçeli i dareler 422 000 01 personel gi derleri 5,82
2,üniversiteler ve yükseköğretim hizmeti veren kurumlar 38 900 000 2 özel bütçeli i dareler 38 900 000 01 personel gi derleri,89
2,kinci öğretim gelirleri i le yürütülecek hizmetler 97 000 2 özel bütçeli i dareler 97 000 01 personel gi derleri 68,86
2,2 00 doktora eğitimi veren yükseköğretim hizmetleri 373 000 2 özel bütçeli i dareler 373 000 01 personel gi derleri 304,92
2,1 499 000 00 eğitime yardımcı hizmetler 834 000 2 özel bütçeli i dareler 834 000 01 personel gi derleri 649,77
2,000 03 öğrencilerin beslenmelerine i lişkin giderler 531 000 2 özel bütçeli i dareler 531 000 03 mal ve hi zmet,79
2,kültür ve spor faaliyetlerine i lişkin giderler 99 000 2 özel bütçeli i dareler 99 000 03 mal ve hi zmet,54
2,3 yolluklar 24 000 07 diğer giderler 35 000 2 özel bütçeli i dareler 35 000 01 personel gi derleri 30,73
2,eğitime i lişkin araştırma ve geliştirme hizmetleri 272 000 2 özel bütçeli i dareler 272 000 03 mal ve hi zmet,97
2,000 9 00 sınıflandırmaya girmeyen eğitim hizmetleri 370 000 2 özel bütçeli i dareler 370 000 01 personel gi derleri 238,95
2,05 engellilerin erişebilirliğinin sağlanması amacıyla yapılacak giderler 100 000 2 özel bütçeli i dareler 100 000 06 sermaye gi derleri 100,85
2,edilen gelirler 108 000 04 alınan bağış ve yardımlar ile özel gelirler 48 240 000 2 merkezi yönetim bütçesine dahil i,60
2,347 000 1 00 genel personel hizmetleri 654 000 2 özel bütçeli i dareler 654 000 01 personel gi derleri 255,90
2,2 00 genel planlama ve istatistik hizmetleri 433 000 2 özel bütçeli i dareler 433 000 01 personel gi derleri 357,74
2,000 9 00 diğer genel hizmetler 3 260 000 2 özel bütçeli i dareler 3 260 000 01 personel gi derleri,32
2,hizmetleri 417 000 0 00 kültür hizmetleri 417 000 2 özel bütçeli i dareler 417 000 01 personel gi derleri 253,82
2,üniversiteler ve yükseköğretim hizmeti veren kurumlar 18 566 000 2 özel bütçeli i dareler 18 566 000 01 personel gi derleri,89
2,kinci öğretim gelirleri i le yürütülecek hizmetler 70 000 2 özel bütçeli i dareler 70 000 01 personel gi derleri 49,86
2,2 00 doktora eğitimi veren yükseköğretim hizmetleri 38 000 2 özel bütçeli i dareler 38 000 03 mal ve hi zmet,92
2,1 573 000 00 eğitime yardımcı hizmetler 992 000 2 özel bütçeli i dareler 992 000 1242 ödenek cetveli bütçe yili,77
2,000 03 öğrencilerin beslenmelerine i lişkin giderler 396 000 2 özel bütçeli i dareler 396 000 03 mal ve hi zmet,79
2,000 04 öğrencilerin barınmasına i lişkin giderler 14 000 2 özel bütçeli i dareler 14 000 02 sosyal güvenli k kurumlarina,52
2,kültür ve spor faaliyetlerine i lişkin giderler 123 000 2 özel bütçeli i dareler 123 000 03 mal ve hi zmet,54
2,zmet alimlari 38 000 07 diğer giderler 48 000 2 özel bütçeli i dareler 48 000 01 personel gi derleri 45,87
2,eğitime i lişkin araştırma ve geliştirme hizmetleri 367 000 2 özel bütçeli i dareler 367 000 03 mal ve hi zmet,97
2,000 9 00 sınıflandırmaya girmeyen eğitim hizmetleri 237 000 2 özel bütçeli i dareler 237 000 01 personel gi derleri 141,95
2,hizmet gelirleri 100 000 04 alınan bağış ve yardımlar ile özel gelirler 24 964 000 2 merkezi yönetim bütçesine dahil i,60
2,000 1 00 genel personel hizmetleri 3 781 000 2 özel bütçeli i dareler 3 781 000 01 personel gi derleri,90
2,2 00 genel planlama ve istatistik hizmetleri 440 000 2 özel bütçeli i dareler 440 000 01 personel gi derleri 377,74
2,000 9 00 diğer genel hizmetler 3 639 000 2 özel bütçeli i dareler 3 639 000 01 personel gi derleri,32
2,770 000 0 00 kültür hizmetleri 1 770 000 2 özel bütçeli i dareler 1 770 000 01 personel gi derleri,76
2,üniversiteler ve yükseköğretim hizmeti veren kurumlar 143 081 000 2 özel bütçeli i dareler 143 081 000 01 personel gi derleri,89
2,yaz okulu gelirleri i le yürütülecek hizmetler 170 000 2 özel bütçeli i dareler 170 000 01 personel gi derleri 119,96
2,00 doktora eğitimi veren yükseköğretim hizmetleri 8 657 000 2 özel bütçeli i dareler 8 657 000 01 personel gi derleri,92
2,168 000 00 eğitime yardımcı hizmetler 3 460 000 2 özel bütçeli i dareler 3 460 000 01 personel gi derleri,77
2,03 öğrencilerin beslenmelerine i lişkin giderler 2 065 000 2 özel bütçeli i dareler 2 065 000 03 mal ve hi,67
2,2 065 000 07 diğer giderler 2 643 000 2 özel bütçeli i dareler 2 643 000 01 personel gi derleri,73
2,000 01 bilimsel ve teknolojik araştırma hizmetleri 413 000 2 özel bütçeli i dareler 413 000 03 mal ve hi zmet,71
2,401 000 00 sınıflandırmaya girmeyen eğitim hizmetleri 171 000 2 özel bütçeli i dareler 171 000 01 personel gi derleri 32,95
2,80 000 03 i ç denetim hizmetleri 230 000 2 özel bütçeli i dareler 230 000 1252 ödenek cetveli bütçe yili,59
2,okulu gelirleri 170 000 04 alınan bağış ve yardımlar ile özel gelirler 165 229 000 2 merkezi yönetim bütçesine dahil i,60
2,000 2 kişi ve kurumlardan alınan paylar 413 000 6 özel bütçeli i darelere ait paylar 413 000 16 araştırma projeleri,75
2,000 1 00 genel personel hizmetleri 4 214 000 2 özel bütçeli i dareler 4 214 000 01 personel gi derleri,90
2,2 00 genel planlama ve istatistik hizmetleri 760 000 2 özel bütçeli i dareler 760 000 01 personel gi derleri 621,74
2,804 000 00 diğer genel hizmetler 5 750 000 2 özel bütçeli i dareler 5 750 000 1256 ödenek cetveli bütçe,83
2,taşınmaz mal gelirleri i le yürütülecek hizmetler 54 000 2 özel bütçeli i dareler 54 000 03 mal ve hi zmet,80
2,743 000 4 00 kurumsal güvenlik hizmetleri 743 000 2 özel bütçeli i dareler 743 000 01 personel gi derleri 621,63
2,iii iv i ii iii iv i i ii 2 özel bütçeli i dareler 762 000 01 personel gi derleri 621,57
2,üniversiteler ve yükseköğretim hizmeti veren kurumlar 116 712 000 2 özel bütçeli i dareler 116 712 000 01 personel gi derleri,89
2,öğretim gelirleri i le yürütülecek hizmetler 1 490 000 2 özel bütçeli i dareler 1 490 000 01 personel gi derleri,84
2,yaz okulu gelirleri i le yürütülecek hizmetler 100 000 2 özel bütçeli i dareler 100 000 01 personel gi derleri 67,96
2,14 uzaktan öğretim gelirleri ile yürütülecek hizmetler 223 000 2 özel bütçeli i dareler 223 000 01 personel gi derleri 145,65
2,00 doktora eğitimi veren yükseköğretim hizmetleri 2 515 000 2 özel bütçeli i dareler 2 515 000 1259 ödenek cetveli bütçe,92
2,2 114 000 00 eğitime yardımcı hizmetler 755 000 2 özel bütçeli i dareler 755 000 01 personel gi derleri 621,77
2,000 03 öğrencilerin beslenmelerine i lişkin giderler 343 000 2 özel bütçeli i dareler 343 000 03 mal ve hi zmet,79
2,000 05 öğrencilerin sağlığına i lişkin giderler 16 000 2 özel bütçeli i dareler 16 000 03 mal ve hi zmet,93
2,kültür ve spor faaliyetlerine i lişkin giderler 196 000 2 özel bütçeli i dareler 196 000 03 mal ve hi zmet,54
2,zmet alimlari 108 000 07 diğer giderler 804 000 2 özel bütçeli i dareler 804 000 01 personel gi derleri 600,87
2,eğitime i lişkin araştırma ve geliştirme hizmetleri 326 000 2 özel bütçeli i dareler 326 000 03 mal ve hi zmet,97
2,422 000 00 sınıflandırmaya girmeyen eğitim hizmetleri 118 000 2 özel bütçeli i dareler 118 000 03 mal ve hi zmet,64
2,44 000 03 i ç denetim hizmetleri 304 000 2 özel bütçeli i dareler 304 000 01 personel gi derleri 179,59
2,kira gelirleri 54 000 04 alınan bağış ve yardımlar ile özel gelirler 132 853 000 2 merkezi yönetim bütçesine dahil i,91
2,000 1 00 genel personel hizmetleri 2 603 000 2 özel bütçeli i dareler 2 603 000 01 personel gi derleri,90
2,00 genel planlama ve istatistik hizmetleri 1 134 000 2 özel bütçeli i dareler 1 134 000 01 personel gi derleri,72
2,937 000 00 diğer genel hizmetler 11 811 000 2 özel bütçeli i dareler 11 811 000 01 personel gi derleri,61
2,taşınmaz mal gelirleri i le yürütülecek hizmetler 126 000 2 özel bütçeli i dareler 126 000 03 mal ve hi zmet,80
2,hizmetleri 135 000 3 00 dişçilik hizmetleri 135 000 2 özel bütçeli i dareler 135 000 05 cari transferler 135 000,50
2,000 1 00 genel hastane hizmetleri 35 228 000 2 özel bütçeli i dareler 35 228 000 01 personel gi derleri,66
2,313 000 0 00 kültür hizmetleri 1 313 000 2 özel bütçeli i dareler 1 313 000 01 personel gi derleri,76
2,üniversiteler ve yükseköğretim hizmeti veren kurumlar 48 296 000 2 özel bütçeli i dareler 48 296 000 01 personel gi derleri,89
2,kinci öğretim gelirleri i le yürütülecek hizmetler 37 000 2 özel bütçeli i dareler 37 000 01 personel gi derleri 26,86
2,00 doktora eğitimi veren yükseköğretim hizmetleri 1 489 000 2 özel bütçeli i dareler 1 489 000 01 personel gi derleri,92
2,779 000 00 eğitime yardımcı hizmetler 1 331 000 2 özel bütçeli i dareler 1 331 000 01 personel gi derleri,77
2,000 03 öğrencilerin beslenmelerine i lişkin giderler 305 000 2 özel bütçeli i dareler 305 000 03 mal ve hi zmet,79
2,kültür ve spor faaliyetlerine i lişkin giderler 38 000 2 özel bütçeli i dareler 38 000 03 mal ve hi zmet,54
2,3 yolluklar 27 000 07 diğer giderler 105 000 2 özel bütçeli i dareler 105 000 01 personel gi derleri 100,73
2,01 bilimsel ve teknolojik araştırma hizmetleri 2 087 000 2 özel bütçeli i dareler 2 087 000 03 mal ve hi,51
2,9 00 sınıflandırmaya girmeyen eğitim hizmetleri 5 358 000 2 özel bütçeli i dareler 5 358 000 01 personel gi derleri,88
2,05 engellilerin erişebilirliğinin sağlanması amacıyla yapılacak giderler 100 000 2 özel bütçeli i dareler 100 000 06 sermaye gi derleri 100,85
2,kira gelirleri 126 000 04 alınan bağış ve yardımlar ile özel gelirler 108 798 000 2 merkezi yönetim bütçesine dahil i,91
2,2 kişi ve kurumlardan alınan paylar 2 087 000 6 özel bütçeli i darelere ait paylar 2 087 000 16 araştırma,99
2,kural ve kurumların yerine ilke felsefe tarafsızlık ve şeffaflıktan uzak özel amaçlara odaklı keyfi ve ayrılıkçı yapılar kurulması yerli ve yabancı,141
2,istikrarını kaybederken diğer tarafta yüksek dış borçluluğu olan finans dışı özel sektör üretim ve yatırım yapamaz hale gelmiştir yatırımcı bir yandan,172
2,i ktidar reel sektörün battığı gerçeğinin üzerini örtmeye çalışsa da özel sektörü rahatlatmak için borç yeniden yapılandırmasına imkan verecek yasal düzenlemelerin,170
2,yükselmiştir son 17 yılda en çok dış borç biriktiren ise özel sektör olmuştur özel sektörün biriktirdiği dış borç son 17 yılda,158
2,yılda en çok dış borç biriktiren ise özel sektör olmuştur özel sektörün biriktirdiği dış borç son 17 yılda 6 8 kat,158
2,dolar iken 2019 yılının ilk yarısında 294 milyar dolara fırlamıştır özel sektörün biriktirdiği dış borcun 45 civarındaki bir bölümü bankalarındır bankaların,160
2,bir bölümü bankalarındır bankaların borcu demek ağırlıklı olarak hanehalklarının ve özel şirketlerin borcu demektir biriktirilen toplam dış borcun 55 civarındaki bir,160
2,demektir biriktirilen toplam dış borcun 55 civarındaki bir bölümü ise özel şirketlerin bankaların aracılığı olmadan doğrudan kendi eliyle aldığı dış borçlardan,160
2,kendi eliyle aldığı dış borçlardan oluşmaktadır son 17 yılda kamu özel i şbirliği altında dış borç birikimi teşvik edilirken 34 türkiye,136
2,daha fazlasını piyasadan borçlanan bir hazine var bu oranın yükselmesi özel sektörün borçlanma piyasasından dışlanması sonucunu getirmekte crowding out özel sektörün,110
2,yükselmesi özel sektörün borçlanma piyasasından dışlanması sonucunu getirmekte crowding out özel sektörün daha az borçlanıp daha az yatırım yapacağı aşikardır kamu,110
2,tl ödenek üstü harcama yaptıklarını göstermektedir sayıştay ın genel ve özel bütçeli idareler ile düzenleyici ve denetleyici kurumlar tarafından gerçekleştirildiğini tespit,122
2,yüzde onunu aşmamak kaydıyla genel bütçe kapsamındaki kamu idareleri ile özel bütçeli idarelerin bütçelerinin 01 02 03 05 06 07 08,122
2,sağlık hizmetlerinin sunumundaki payının azaltılması hastanelerin özerk işletmeler haline getirilmesi özel sektörün payının arttırılması ve sağlık hizmeti alanlardan ayrıca katılım payı,114
2,doğrudan sağlık yatırımlarına yönlendirilmek yerine yap kirala devret gibi yöntemlerle özel sektöre yaptırılan şehir hastaneleri gibi projelere kira ve hizmet bedeli,135
2,daha çok borç batağına saplanmıştır yetersiz tarımsal destek karşısında çiftçi özel bankalardan kredi çekmeye zorlanmış ürettiği para etmediği için kredisini ödeyemeyen,190
2,seviye okullarda denemesi pilot okul ya da bölge seçilmesi öngörülmektedir özel okulların durumu milli eğitim bakanlığı verilerine göre türkiye de 2018,145
2,eğitim öğretim döneminde 54 bin 732 resmi 13 bin 679 özel okul öğretim faaliyetlerine katılmıştır meb i dari faaliyet raporu na,165
2,öğretim faaliyetlerine katılmıştır meb i dari faaliyet raporu na göre özel ilkokul oranı 2018 de yüzde 5 47 iken 2019 hedefi,161
2,olmuştur eğitimde 2012 yılında geçilen 4 4 4 düzenlemesi sonrasında özel okulöncesi eğitim kurumlarındaki öğrenci sayısı yüzde 53 artışla 236 bin,114
2,kurumlarındaki öğrenci sayısı yüzde 53 artışla 236 bin 355 e özel ilkokullarda öğrenci sayısı yüzde 40 artışla 233 bin 740 a,114
